,ACCESSION,TAXON_ID,LINEAGE,TITLE,LEAFNAME,CladeLabel
444,XM_051626233.1,8895,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Caprimulgimorphae', 'Apodiformes', 'Apodidae', 'Apodinae', 'Apus', 'Apus apus']","PREDICTED: Apus apus BCL6 transcription repressor (BCL6), mRNA",XM_051626233_1_PREDICTED_Apus_apus_BCL6_transcription_repressor_BCL6_mRNA,Euteleostomi
445,XM_051782320.1,415023,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Pipridae', 'Manacus', 'Manacus candei']","PREDICTED: Manacus candei BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_051782320_1_PREDICTED_Manacus_candei_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
446,XM_051896324.1,7959,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Cypriniphysae', 'Cypriniformes', 'Cyprinoidei', 'Xenocyprididae', 'Xenocypridinae', 'Ctenopharyngodon', 'Ctenopharyngodon idella']","PREDICTED: Ctenopharyngodon idella BCL6A transcription repressor a (bcl6aa), mRNA",XM_051896324_1_PREDICTED_Ctenopharyngodon_idella_BCL6A_transcription_repressor_a_bcl6aa_mRNA,Euteleostomi
447,XM_051991661.1,38775,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Metatheria', 'Dasyuromorphia', 'Dasyuridae', 'Antechinus', 'Antechinus flavipes']","PREDICTED: Antechinus flavipes BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_051991661_1_PREDICTED_Antechinus_flavipes_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
448,XM_052073038.1,109293,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Syngnathiaria', 'Syngnathiformes', 'Syngnathoidei', 'Syngnathidae', 'Hippocampinae', 'Hippocampus', 'Hippocampus zosterae']","PREDICTED: Hippocampus zosterae BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_052073038_1_PREDICTED_Hippocampus_zosterae_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
449,XM_052158026.1,10129,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Apodemus', 'Sylvaemus group', 'Apodemus sylvaticus']","PREDICTED: Apodemus sylvaticus BCL6 transcription repressor (Bcl6), transcript variant X1, mRNA",XM_052158026_1_PREDICTED_Apodemus_sylvaticus_BCL6_transcription_repressor_Bcl6_transcript_variant_X1_mRNA,Euteleostomi
450,XM_052635660.1,37181,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Budorcas', 'Budorcas taxicolor']","PREDICTED: Budorcas taxicolor BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_052635660_1_PREDICTED_Budorcas_taxicolor_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
451,XM_052685957.1,109042,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Galliformes', 'Phasianidae', 'Tetraoninae', 'Tympanuchus', 'Tympanuchus pallidicinctus']","PREDICTED: Tympanuchus pallidicinctus BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_052685957_1_PREDICTED_Tympanuchus_pallidicinctus_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
452,XM_052753863.1,564181,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Cricetidae', 'Neotominae', 'Peromyscus', 'Peromyscus californicus', 'Peromyscus californicus insignis']","PREDICTED: Peromyscus californicus insignis BCL6 transcription repressor (Bcl6), transcript variant X1, mRNA",XM_052753863_1_PREDICTED_Peromyscus_californicus_insignis_BCL6_transcription_repressor_Bcl6_transcript_variant_X1_mRNA,Euteleostomi
453,XM_052803858.1,202280,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Accipitriformes', 'Accipitridae', 'Accipitrinae', 'Harpia', 'Harpia harpyja']","PREDICTED: Harpia harpyja BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_052803858_1_PREDICTED_Harpia_harpyja_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
454,XM_053306846.1,884348,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Scinciformata', 'Cordyloidea', 'Cordylidae', 'Cordylinae', 'Hemicordylus', 'Hemicordylus capensis']","PREDICTED: Hemicordylus capensis BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_053306846_1_PREDICTED_Hemicordylus_capensis_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
455,XM_053321982.1,13676,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Pelagiaria', 'Scombriformes', 'Scombridae', 'Scombrinae', 'Scombrini', 'Scomber', 'Scomber japonicus']","PREDICTED: Scomber japonicus BCL6A transcription repressor a (bcl6aa), mRNA",XM_053321982_1_PREDICTED_Scomber_japonicus_BCL6A_transcription_repressor_a_bcl6aa_mRNA,Euteleostomi
456,XM_053387358.1,65483,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Laterata', 'Lacertibaenia', 'Lacertidae', 'Lacertinae', 'Podarcis', 'Podarcis raffonei']","PREDICTED: Podarcis raffonei BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_053387358_1_PREDICTED_Podarcis_raffonei_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
457,XM_053429717.1,8262,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Pleuronectidae', 'Pleuronectes', 'Pleuronectes platessa']","PREDICTED: Pleuronectes platessa BCL6A transcription repressor a (bcl6aa), mRNA",XM_053429717_1_PREDICTED_Pleuronectes_platessa_BCL6A_transcription_repressor_a_bcl6aa_mRNA,Euteleostomi
458,XM_053458529.1,233779,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amphibia', 'Batrachia', 'Anura', 'Pelobatoidea', 'Pelobatidae', 'Spea', 'Spea bombifrons']","PREDICTED: Spea bombifrons BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_053458529_1_PREDICTED_Spea_bombifrons_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
459,XM_053499186.1,13013,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Characiphysae', 'Siluriformes', 'Siluroidei', 'Clariidae', 'Clarias', 'Clarias gariepinus']","PREDICTED: Clarias gariepinus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_053499186_1_PREDICTED_Clarias_gariepinus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
460,XM_053636661.1,66913,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Characiphysae', 'Siluriformes', 'Siluroidei', 'Ictaluridae', 'Ictalurus', 'Ictalurus furcatus']","PREDICTED: Ictalurus furcatus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_053636661_1_PREDICTED_Ictalurus_furcatus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
461,XM_053852931.1,270530,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Syngnathiaria', 'Syngnathiformes', 'Callionymoidei', 'Callionymidae', 'Synchiropus', 'Synchiropus splendidus']","PREDICTED: Synchiropus splendidus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_053852931_1_PREDICTED_Synchiropus_splendidus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
462,XM_053951484.1,81927,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Estrildidae', 'Viduinae', 'Vidua', 'Vidua chalybeata']","PREDICTED: Vidua chalybeata BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_053951484_1_PREDICTED_Vidua_chalybeata_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
463,XM_053986147.1,187451,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Estrildidae', 'Viduinae', 'Vidua', 'Vidua macroura']","PREDICTED: Vidua macroura BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_053986147_1_PREDICTED_Vidua_macroura_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
464,XM_054040602.1,2991368,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Testudinata', 'Testudines', 'Cryptodira', 'Durocryptodira', 'Testudinoidea', 'Emydidae', 'Malaclemys', 'Malaclemys terrapin', 'Malaclemys terrapin pileata']","PREDICTED: Malaclemys terrapin pileata BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_054040602_1_PREDICTED_Malaclemys_terrapin_pileata_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
465,XM_054205175.1,75485,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Laridae', 'Rissa', 'Rissa tridactyla']","PREDICTED: Rissa tridactyla BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_054205175_1_PREDICTED_Rissa_tridactyla_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
466,XM_054282450.1,40204,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passerellidae', 'Melozone', 'Melozone crissalis']","PREDICTED: Melozone crissalis BCL6 transcription repressor (BCL6), mRNA",XM_054282450_1_PREDICTED_Melozone_crissalis_BCL6_transcription_repressor_BCL6_mRNA,Euteleostomi
467,XM_054385798.1,1002788,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Piciformes', 'Indicatoridae', 'Indicator', 'Indicator indicator']","PREDICTED: Indicator indicator BCL6 transcription repressor (BCL6), mRNA",XM_054385798_1_PREDICTED_Indicator_indicator_BCL6_transcription_repressor_BCL6_mRNA,Euteleostomi
468,XM_054481183.1,9600,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hominidae', 'Ponginae', 'Pongo', 'Pongo pygmaeus']","PREDICTED: Pongo pygmaeus BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_054481183_1_PREDICTED_Pongo_pygmaeus_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
469,XM_054585099.1,1884717,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Mormoopidae', 'Pteronotus', 'Pteronotus parnellii', 'Pteronotus parnellii mesoamericanus']","PREDICTED: Pteronotus parnellii mesoamericanus BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_054585099_1_PREDICTED_Pteronotus_parnellii_mesoamericanus_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
470,XM_054602583.1,229290,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Anoplopomatales', 'Anoplopomatidae', 'Anoplopoma', 'Anoplopoma fimbria']","PREDICTED: Anoplopoma fimbria BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_054602583_1_PREDICTED_Anoplopoma_fimbria_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
471,XM_054639394.1,39638,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Icteridae', 'Agelaius', 'Agelaius phoeniceus']","PREDICTED: Agelaius phoeniceus BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_054639394_1_PREDICTED_Agelaius_phoeniceus_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
472,XM_054788841.1,161453,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Syngnathiaria', 'Syngnathiformes', 'Syngnathoidei', 'Syngnathidae', 'Syngnathinae', 'Dunckerocampus', 'Dunckerocampus dactyliophorus']","PREDICTED: Dunckerocampus dactyliophorus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_054788841_1_PREDICTED_Dunckerocampus_dactyliophorus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
473,XM_054835382.1,9117,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gruiformes', 'Gruidae', 'Grus', 'Grus americana']","PREDICTED: Grus americana BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_054835382_1_PREDICTED_Grus_americana_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
